lon,lat,ROUTE_NUMBER,DELAY,Current_Stop,From,Destination,Direction,Current_Time,Current_Day,Current_Hour,Current_Minutes,Current_Seconds
20.80377,48.93557,Os 7823 ,120,Spišské Vlachy,Poprad-Tatry,Košice,17,1614951899339,5,14,44,59
21.31413,49.14945,Os 9221 ,0,Raslavice,Prešov,Bardejov,4,1614952784608,5,14,59,44
22.05519,48.95489,Os 9422 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614952829624,5,15,0,29
21.95465,49.05145,Os 8923 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614952859633,5,15,0,59
21.89858,48.75074,Os 9022 ,0,Michalovce,Humenné,Michaľany,65,1614953264789,5,15,7,44
21.82483,48.86766,Os 9121 ,0,Strážske,Prešov,Humenné,12,1614953459912,5,15,10,59
21.99773,48.57161,Os 9322 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,37,1614954436230,5,15,27,16
21.99773,48.57161,Os 9322 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,37,1614954466245,5,15,27,46
21.91384,48.39032,Os 8821 ,-120,Veľký Horeš,Košice,Čierna nad Tisou,8,1614955020415,5,15,37,0
21.249126,48.983379,Os 8523 ,60,Prešov,Lipany,Košice,18,1614955440669,5,15,44,0
20.471821,49.184593,Os 8324 ,0,Spišská Belá zastávka,Stará Ľubovňa,Poprad-Tatry,22,1614955575682,5,15,46,15
21.629827,48.61264,REX 1905 ,600,Čeľovce,Košice,Humenné,15,1614955965756,5,15,52,45
21.01324,48.89469,Os 7822 ,0,Margecany,Košice,Poprad-Tatry,9,1614956400824,5,16,0,0
21.75188,48.85705,Os 9124 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614956400824,5,16,0,0
21.6262,48.52172,Os 8824 ,0,Michaľany,Čierna nad Tisou,Košice,25,1614956430820,5,16,0,30
21.75188,48.85705,Os 9124 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614956430820,5,16,0,30
21.6262,48.52172,Os 8824 ,0,Michaľany,Čierna nad Tisou,Košice,25,1614956445890,5,16,0,45
22.05519,48.95489,Os 9424 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614956505890,5,16,1,45
21.241086,48.873332,Os 8523 ,120,Ličartovce,Lipany,Košice,18,1614956670884,5,16,4,30
21.241086,48.873332,Os 8522 ,240,Ličartovce,Košice,Lipany,21,1614956805904,5,16,6,45
21.83458,48.67913,REX 1912 ,300,Bánovce nad Ondavou,Humenné,Košice,10,1614956835910,5,16,7,15
21.83458,48.67913,REX 1912 ,360,Bánovce nad Ondavou,Humenné,Košice,10,1614956850918,5,16,7,30
21.83458,48.67913,REX 1912 ,360,Bánovce nad Ondavou,Humenné,Košice,10,1614956865912,5,16,7,45
21.22393,48.85288,R 605 TATRAN,1200,Kysak,Bratislava hlavná stanica,Košice,20,1614957016123,5,16,10,16
21.82483,48.86766,Os 9123 ,0,Strážske,Prešov,Humenné,12,1614957046002,5,16,10,46
21.22393,48.85288,Os 8523 ,240,Kysak,Lipany,Košice,18,1614957196022,5,16,13,16
20.56151,48.95041,RJ 1003 RegioJet,4620,Spišská Nová Ves,Čadca št. hr.,Košice,58,1614957346035,5,16,15,46
21.22393,48.85288,R 612 TATRAN,360,Kysak,Košice,Bratislava hlavná stanica,23,1614957421064,5,16,17,1
21.249126,48.983379,Os 8522 ,180,Prešov,Košice,Lipany,21,1614957646132,5,16,20,46
21.629827,48.61264,REX 1907 ,0,Čeľovce,Košice,Humenné,15,1614957661112,5,16,21,1
21.83458,48.67913,Os 9325 ,360,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614957781203,5,16,23,1
21.83458,48.67913,Os 9325 ,420,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614957811212,5,16,23,31
21.24601,48.7958,Os 8523 ,780,Kostoľany nad Hornádom,Lipany,Košice,18,1614958171277,5,16,29,31
21.67169,48.57716,Os 9025 ,360,Úpor,Michaľany,Trebišov,63,1614958531382,5,16,35,31
21.22393,48.85288,REX 1939 ,180,Kysak,Prešov,Košice,40,1614958636397,5,16,37,16
21.26872,48.72291,REX 1965 ,300,Košice,Košice,Čierna nad Tisou,8,1614958636397,5,16,37,16
21.26872,48.72291,REX 1965 ,360,Košice,Košice,Čierna nad Tisou,8,1614958651503,5,16,37,31
21.22393,48.85288,REX 1939 ,180,Kysak,Prešov,Košice,40,1614958666421,5,16,37,46
21.26872,48.72291,REX 1965 ,360,Košice,Košice,Čierna nad Tisou,8,1614958666421,5,16,37,46
21.22393,48.85288,Os 7825 ,240,Kysak,Žilina,Košice,57,1614958906539,5,16,41,46
21.95465,49.05145,Os 8927 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614960031888,5,17,0,31
21.241086,48.873332,Os 8524 ,300,Ličartovce,Košice,Lipany,21,1614960391945,5,17,6,31
21.241086,48.873332,Os 8524 ,300,Ličartovce,Košice,Lipany,21,1614960407015,5,17,6,47
21.249126,48.983379,Os 8524 ,360,Prešov,Košice,Lipany,21,1614961412189,5,17,23,32
21.32044,49.04386,Os 9224 ,-60,Kapušany pri Prešove,Bardejov,Prešov,16,1614961472271,5,17,24,32
21.29588,48.67004,Os 8827 ,0,Krásna nad Hornádom,Košice,Čierna nad Tisou,8,1614961487305,5,17,24,47
20.94725,48.85834,Os 7427 ,0,Gelnica,Nálepkovo,Margecany,7,1614961772316,5,17,29,32
21.22393,48.85288,Os 7827 ,360,Kysak,Poprad-Tatry,Košice,17,1614962222325,5,17,37,2
21.82483,48.86766,REX 1914 ,0,Strážske,Humenné,Košice,10,1614962447390,5,17,40,47
20.56151,48.95041,Os 7824 ,120,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614962582492,5,17,43,2
21.87001,48.65181,Os 9326 ,360,Hatalov,Veľké Kapušany,Bánovce nad Ondavou,37,1614963272630,5,17,54,32
21.77576,48.65229,REX 1909 ,180,Hrinište,Košice,Humenné,15,1614963587692,5,17,59,47
21.75188,48.85705,Os 9128 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614963587692,5,17,59,47
20.95992,49.15203,Os 8529 ,0,Lipany,Čirč,Košice,68,1614964187825,5,18,9,47
21.56926,48.98993,Os 9128 ,0,Čierne nad Topľou,Humenné,Prešov,3,1614965313151,5,18,28,33
21.01324,48.89469,Os 7428 ,300,Margecany,Margecany,Nálepkovo,14,1614965688244,5,18,34,48
20.94725,48.85834,Os 7428 ,480,Gelnica,Margecany,Nálepkovo,14,1614966573501,5,18,49,33
20.88565,48.82017,Os 7428 ,300,Prakovce,Margecany,Nálepkovo,14,1614967203661,5,19,0,3
22.05519,48.95489,Os 9430 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614967233666,5,19,0,33
21.31413,49.14945,Os 9229 ,180,Raslavice,Prešov,Bardejov,4,1614967293678,5,19,1,33
22.05519,48.95489,Os 9431 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614967413721,5,19,3,33
21.06858,48.58645,Os 6428 ,180,Čečejovce,Košice,Moldava nad Bodvou mesto,35,1614967503727,5,19,5,3
20.56151,48.95041,R 609 TATRAN,180,Spišská Nová Ves,Bratislava hlavná stanica,Košice,20,1614967878871,5,19,11,18
20.81501,48.81167,Os 7431 ,0,Mníšek nad Hnilcom,Nálepkovo,Margecany,7,1614967878871,5,19,11,18
21.00288,48.60123,Os 6428 ,180,Moldava nad Bodvou,Košice,Moldava nad Bodvou mesto,35,1614967908873,5,19,11,48
21.01324,48.89469,Os 7831 ,0,Margecany,Poprad-Tatry,Košice,17,1614967953870,5,19,12,33
21.01324,48.89469,Os 7831 ,0,Margecany,Poprad-Tatry,Košice,17,1614967968869,5,19,12,48
21.249126,48.983379,Os 8528 ,360,Prešov,Košice,Lipany,21,1614968794108,5,19,26,34
20.56151,48.95041,Os 7833 ,180,Spišská Nová Ves,Poprad-Tatry,Košice,17,1614968854125,5,19,27,34
20.94725,48.85834,Os 7431 ,0,Gelnica,Nálepkovo,Margecany,7,1614969454322,5,19,37,34
21.75188,48.85705,Os 9132 ,0,Nižný Hrabovec,Humenné,Prešov,3,1614970804773,5,20,0,4
21.83458,48.67913,REX 1911 ,420,Bánovce nad Ondavou,Košice,Humenné,15,1614971314925,5,20,8,34
21.90506,49.26186,Os 8932 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614972095209,5,20,21,35
20.56151,48.95041,RR 15711 ŠARIŠAN,420,Spišská Nová Ves,Bratislava hlavná stanica,Humenné,30,1614972470329,5,20,27,50
21.22393,48.85288,Os 7833 ,60,Kysak,Poprad-Tatry,Košice,17,1614972635516,5,20,30,35
21.57934,48.58169,Os 8834 ,60,Kuzmice,Čierna nad Tisou,Košice,25,1614974256189,5,20,57,36
21.32044,49.04386,Os 9132 ,0,Kapušany pri Prešove,Humenné,Prešov,3,1614974256189,5,20,57,36
21.57934,48.58169,Os 8834 ,60,Kuzmice,Čierna nad Tisou,Košice,25,1614974271191,5,20,57,51
21.42887,48.67311,Os 8834 ,240,Ruskov,Čierna nad Tisou,Košice,25,1614976176845,5,21,29,36
21.42887,48.67311,Os 8835 ,180,Ruskov,Košice,Čierna nad Tisou,8,1614976987116,5,21,43,7
21.241086,48.873332,Os 8554 ,240,Ličartovce,Kysak,Prešov,56,1614978247481,5,22,4,7
21.82483,48.86766,R 614 TATRAN ZEMPLÍN,0,Strážske,Humenné,Bratislava hlavná stanica,54,1614978397542,5,22,6,37
21.83458,48.67913,REX 1913 ,420,Bánovce nad Ondavou,Košice,Humenné,15,1614978517602,5,22,8,37
21.26872,48.72291,Os 8586 ,420,Košice,Košice,Lipany,21,1614981038241,5,22,50,38
21.26872,48.72291,Os 8586 ,420,Košice,Košice,Lipany,21,1614981053241,5,22,50,53
20.56151,48.95041,EN 442 Slovakia,240,Spišská Nová Ves,Humenné,Žilina,50,1614981458317,5,22,57,38
20.52637,49.25529,Os 8387 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614981728453,5,23,2,8
20.52637,49.25529,Os 8387 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614981743407,5,23,2,23
20.63426,48.91024,Os 7873 ,60,Markušovce,Svit,Margecany,61,1614983828905,5,23,37,8
21.249126,48.983379,Os 8586 ,660,Prešov,Košice,Lipany,21,1614983873918,5,23,37,53
22.05519,48.95489,Os 9421 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614949363701,5,14,2,43
21.92189,49.13492,Os 8921 ,0,Radvaň nad Laborcom,Humenné,Medzilaborce,52,1614949543728,5,14,5,43
21.82483,48.86766,Os 9119 ,0,Strážske,Prešov,Humenné,12,1614949873798,5,14,11,13
21.90506,49.26186,Os 8920 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614950563950,5,14,22,43
21.90506,49.26186,Os 8920 ,0,Medzilaborce,Medzilaborce mesto,Humenné,1,1614950578949,5,14,22,58
21.82483,48.86766,REX 1903 ,0,Strážske,Košice,Humenné,15,1614950698978,5,14,24,58
21.24837,48.63143,Os 6420 ,180,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,35,1614950774071,5,14,26,14
20.81501,48.81167,Os 7423 ,0,Mníšek nad Hnilcom,Nálepkovo,Margecany,7,1614951794457,5,14,43,14
20.68005,49.30834,Os 8319 ,0,Stará Ľubovňa,Poprad-Tatry,Plaveč,70,1614952169434,5,14,49,29
20.68005,49.30834,Os 8319 ,0,Stará Ľubovňa,Poprad-Tatry,Plaveč,70,1614952184493,5,14,49,44
21.32044,49.04386,Os 9120 ,0,Kapušany pri Prešove,Humenné,Prešov,3,1614952664586,5,14,57,44
21.75188,48.85705,Os 9121 ,0,Nižný Hrabovec,Prešov,Humenné,12,1614952784608,5,14,59,44
21.32044,49.04386,Os 9123 ,0,Kapušany pri Prešove,Prešov,Humenné,12,1614952859633,5,15,0,59
22.05519,48.95489,Os 9423 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614952964766,5,15,2,44
21.82483,48.86766,Os 9121 ,0,Strážske,Prešov,Humenné,12,1614953444835,5,15,10,44
20.88621,48.92171,Os 7820 ,60,Krompachy,Košice,Poprad-Tatry,9,1614953654974,5,15,14,14
21.42887,48.67311,Os 8822 ,60,Ruskov,Čierna nad Tisou,Košice,25,1614954390198,5,15,26,30
21.99773,48.57161,Os 9322 ,0,Vojany,Veľké Kapušany,Bánovce nad Ondavou,37,1614954450230,5,15,27,30
21.67169,48.57716,Os 9023 ,0,Úpor,Michaľany,Trebišov,63,1614954810397,5,15,33,30
21.91384,48.39032,Os 8821 ,-120,Veľký Horeš,Košice,Čierna nad Tisou,8,1614955050675,5,15,37,30
22.02501,48.40713,Os 8821 ,0,Dobrá,Košice,Čierna nad Tisou,8,1614955650650,5,15,47,30
21.87001,48.65181,Os 9322 ,420,Hatalov,Veľké Kapušany,Bánovce nad Ondavou,37,1614956145785,5,15,55,45
21.22393,48.85288,Os 8522 ,240,Kysak,Košice,Lipany,21,1614956280794,5,15,58,0
22.05519,48.95489,Os 9424 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614956475891,5,16,1,15
20.95992,49.15203,Os 8520 ,0,Lipany,Košice,Čirč,71,1614956550872,5,16,2,30
21.241086,48.873332,Os 8523 ,120,Ličartovce,Lipany,Košice,18,1614956640861,5,16,4,0
21.83458,48.67913,REX 1905 ,780,Bánovce nad Ondavou,Košice,Humenné,15,1614957301041,5,16,15,1
21.83458,48.67913,REX 1905 ,780,Bánovce nad Ondavou,Košice,Humenné,15,1614957316014,5,16,15,16
20.56151,48.95041,RJ 1003 RegioJet,4620,Spišská Nová Ves,Čadca št. hr.,Košice,58,1614957331036,5,16,15,31
21.22393,48.85288,R 612 TATRAN,420,Kysak,Košice,Bratislava hlavná stanica,23,1614957466115,5,16,17,46
21.24837,48.63143,Os 6424 ,0,Haniska pri Košiciach,Košice,Moldava nad Bodvou mesto,35,1614957766184,5,16,22,46
21.82483,48.86766,REX 1905 ,120,Strážske,Košice,Humenné,15,1614958066279,5,16,27,46
21.67169,48.57716,Os 9024 ,0,Úpor,Trebišov,Michaľany,42,1614958186294,5,16,29,46
21.90506,49.26186,Os 8925 ,360,Medzilaborce,Humenné,Medzilaborce,52,1614958261417,5,16,31,1
20.85111,49.26941,Os 8520 ,0,Plaveč,Košice,Čirč,71,1614958291309,5,16,31,31
21.67169,48.57716,Os 9025 ,300,Úpor,Michaľany,Trebišov,63,1614958501366,5,16,35,1
21.67169,48.57716,Os 9025 ,360,Úpor,Michaľany,Trebišov,63,1614958546394,5,16,35,46
21.22393,48.85288,REX 1939 ,180,Kysak,Prešov,Košice,40,1614958621497,5,16,37,1
21.249126,48.983379,Os 8525 ,0,Prešov,Lipany,Košice,18,1614958951565,5,16,42,31
21.249126,48.983379,Os 8525 ,0,Prešov,Lipany,Košice,18,1614958966581,5,16,42,46
21.06858,48.58645,Os 6424 ,360,Čečejovce,Košice,Moldava nad Bodvou mesto,35,1614959131590,5,16,45,31
21.31413,49.14945,Os 9225 ,0,Raslavice,Prešov,Bardejov,4,1614959911939,5,16,58,31
21.6262,48.52172,Os 8826 ,0,Michaľany,Čierna nad Tisou,Košice,25,1614959971893,5,16,59,31
21.01324,48.89469,Os 7824 ,0,Margecany,Košice,Poprad-Tatry,9,1614960046864,5,17,0,46
22.05519,48.95489,Os 9426 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614960046864,5,17,0,46
21.6262,48.52172,Os 9027 ,360,Michaľany,Michaľany,Trebišov,63,1614961262110,5,17,21,2
21.6262,48.52172,Os 9027 ,420,Michaľany,Michaľany,Trebišov,63,1614961307135,5,17,21,47
20.85111,49.26941,Os 8529 ,0,Plaveč,Čirč,Košice,68,1614961997372,5,17,33,17
20.52637,49.25529,Os 8328 ,360,Podolínec,Stará Ľubovňa,Poprad-Tatry,22,1614962327379,5,17,38,47
21.82483,48.86766,REX 1914 ,0,Strážske,Humenné,Košice,10,1614962432511,5,17,40,32
22.05519,48.95489,Os 9428 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614963677723,5,18,1,17
21.22393,48.85288,Os 8527 ,420,Kysak,Lipany,Košice,18,1614964487930,5,18,14,47
21.22393,48.85288,RR 764 TATRAN,360,Kysak,Košice,Trenčín,49,1614964607978,5,18,16,47
21.249126,48.983379,Os 8526 ,480,Prešov,Košice,Lipany,21,1614965148125,5,18,25,48
21.01324,48.89469,Os 7428 ,300,Margecany,Margecany,Nálepkovo,14,1614965673333,5,18,34,33
21.26872,48.72291,Os 6428 ,300,Košice,Košice,Moldava nad Bodvou mesto,35,1614965673333,5,18,34,33
21.24837,48.63143,R 813 GEMERAN,1260,Haniska pri Košiciach,Bratislava hlavná stanica,Košice,20,1614966483478,5,18,48,3
21.40544,49.04906,Os 9128 ,0,Lipníky,Humenné,Prešov,3,1614966573501,5,18,49,33
20.88565,48.82017,Os 7428 ,300,Prakovce,Margecany,Nálepkovo,14,1614967218663,5,19,0,18
21.32044,49.04386,Os 9131 ,0,Kapušany pri Prešove,Prešov,Humenné,12,1614967233666,5,19,0,33
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614967293678,5,19,1,33
21.31413,49.14945,Os 9229 ,180,Raslavice,Prešov,Bardejov,4,1614967308687,5,19,1,48
21.95465,49.05145,Os 8931 ,0,Koškovce,Humenné,Medzilaborce mesto,13,1614967308687,5,19,1,48
22.05519,48.95489,Os 9431 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614967398710,5,19,3,18
21.06858,48.58645,Os 6428 ,180,Čečejovce,Košice,Moldava nad Bodvou mesto,35,1614967518735,5,19,5,18
20.56151,48.95041,RR 764 TATRAN,720,Spišská Nová Ves,Košice,Trenčín,49,1614967653780,5,19,7,33
20.81501,48.81167,Os 7431 ,0,Mníšek nad Hnilcom,Nálepkovo,Margecany,7,1614967908873,5,19,11,48
21.22393,48.85288,Os 8529 ,360,Kysak,Čirč,Košice,68,1614968073907,5,19,14,33
21.20295,49.04477,Os 8528 ,300,Veľký Šariš,Košice,Lipany,21,1614969379272,5,19,36,19
21.42887,48.67311,Os 8831 ,360,Ruskov,Košice,Čierna nad Tisou,8,1614970114525,5,19,48,34
21.249126,48.983379,Os 8555 ,300,Prešov,Prešov,Kysak,29,1614970130521,5,19,48,50
21.48874,48.64368,Os 8831 ,180,Slanec,Košice,Čierna nad Tisou,8,1614970339661,5,19,52,19
21.83458,48.67913,EN 442 Slovakia,360,Bánovce nad Ondavou,Humenné,Žilina,50,1614971329953,5,20,8,49
21.01324,48.89469,Os 7833 ,60,Margecany,Poprad-Tatry,Košice,17,1614971419980,5,20,10,19
21.01324,48.89469,Os 7833 ,60,Margecany,Poprad-Tatry,Košice,17,1614971435007,5,20,10,35
21.22393,48.85288,Os 8555 ,300,Kysak,Prešov,Kysak,29,1614971555078,5,20,12,35
20.63011,48.83833,Os 7455 ,0,Nálepkovo,Dobšinská Ľadová Jaskyňa,Margecany,33,1614972155224,5,20,22,35
20.52637,49.25529,Os 8331 ,0,Podolínec,Poprad-Tatry,Stará Ľubovňa,2,1614972470329,5,20,27,50
21.56926,48.98993,Os 9132 ,0,Čierne nad Topľou,Humenné,Prešov,3,1614972470329,5,20,27,50
20.56151,48.95041,Os 7830 ,180,Spišská Nová Ves,Košice,Svit,51,1614973235897,5,20,40,35
21.22393,48.85288,RR 766 TATRAN,300,Kysak,Košice,Poprad-Tatry,9,1614973836110,5,20,50,36
21.22393,48.85288,RR 766 TATRAN,300,Kysak,Košice,Poprad-Tatry,9,1614973851070,5,20,50,51
21.06858,48.58645,Os 6435 ,0,Čečejovce,Moldava nad Bodvou mesto,Košice,26,1614974106123,5,20,55,6
21.249126,48.983379,RR 15711 ŠARIŠAN,780,Prešov,Bratislava hlavná stanica,Humenné,30,1614976521971,5,21,35,21
20.56151,48.95041,RR 766 TATRAN,180,Spišská Nová Ves,Košice,Poprad-Tatry,9,1614976581981,5,21,36,21
21.26872,48.72291,R 800 GEMERAN POĽANA,60,Košice,Prešov,Bratislava-Nové Mesto,53,1614977197192,5,21,46,37
21.22393,48.85288,R 611 TATRAN,240,Kysak,Bratislava hlavná stanica,Košice,20,1614977677293,5,21,54,37
21.82483,48.86766,R 614 TATRAN ZEMPLÍN,0,Strážske,Humenné,Bratislava hlavná stanica,54,1614978412566,5,22,6,52
21.01324,48.89469,Os 7834 ,240,Margecany,Košice,Spišská Nová Ves,55,1614978637664,5,22,10,37
21.89858,48.75074,REX 1913 ,0,Michalovce,Košice,Humenné,15,1614978817738,5,22,13,37
21.26872,48.72291,R 614 TATRAN ZEMPLÍN,0,Košice,Humenné,Bratislava hlavná stanica,54,1614983198728,5,23,26,38
22.172956,48.983733,Os 9481 ,0,Snina,Humenné,Stakčín,6,1614984699142,5,23,51,39
21.32044,49.04386,Os 9283 ,660,Kapušany pri Prešove,Prešov,Bardejov,4,1614984714143,5,23,51,54
22.172956,48.983733,Os 9481 ,0,Snina,Humenné,Stakčín,6,1614984714143,5,23,51,54
21.32044,49.04386,Os 9284 ,720,Kapušany pri Prešove,Bardejov,Prešov,16,1614985239260,6,0,0,39
21.40544,49.04906,Os 9183 ,780,Lipníky,Prešov,Vranov nad Topľou,60,1614985734440,6,0,8,54
21.31413,49.14945,Os 9283 ,600,Raslavice,Prešov,Bardejov,4,1614985839407,6,0,10,39
21.01324,48.89469,R 614 TATRAN ZEMPLÍN,300,Margecany,Humenné,Bratislava hlavná stanica,54,1614986439589,6,0,20,39
21.89858,48.75074,REX 15915 ,0,Michalovce,Košice,Humenné,15,1614986784726,6,0,26,24
21.01324,48.89469,Os 7821 ,60,Margecany,Poprad-Tatry,Košice,17,1614949498745,5,14,4,58
20.80377,48.93557,Os 7818 ,120,Spišské Vlachy,Košice,Poprad-Tatry,9,1614950143862,5,14,15,43
21.0886,49.10324,Os 8521 ,0,Sabinov,Lipany,Košice,18,1614950323986,5,14,18,43
22.172956,48.983733,Os 9421 ,0,Snina,Humenné,Stakčín,6,1614950413920,5,14,20,13
21.249126,48.983379,Os 8518 ,240,Prešov,Košice,Lipany,21,1614950518943,5,14,21,58
20.80377,48.93557,Os 7823 ,120,Spišské Vlachy,Poprad-Tatry,Košice,17,1614951884528,5,14,44,44
21.249126,48.983379,Os 8521 ,120,Prešov,Lipany,Košice,18,1614951884528,5,14,44,44
21.249126,48.983379,Os 8521 ,120,Prešov,Lipany,Košice,18,1614951899339,5,14,44,59
21.6674,48.40282,Os 8822 ,60,Slovenské Nové Mesto,Čierna nad Tisou,Košice,25,1614952139423,5,14,48,59
21.82483,48.86766,Os 9022 ,0,Strážske,Humenné,Michaľany,65,1614952244507,5,14,50,44
20.88621,48.92171,Os 7823 ,60,Krompachy,Poprad-Tatry,Košice,17,1614952394515,5,14,53,14
20.88621,48.92171,Os 7823 ,60,Krompachy,Poprad-Tatry,Košice,17,1614952409490,5,14,53,29
20.72323,48.8055,Os 7420 ,60,Švedlár,Margecany,Nálepkovo,14,1614952889700,5,15,1,29
20.88621,48.92171,Os 7820 ,60,Krompachy,Košice,Poprad-Tatry,9,1614953684974,5,15,14,44
20.88621,48.92171,Os 7820 ,60,Krompachy,Košice,Poprad-Tatry,9,1614953699972,5,15,14,59
20.94725,48.85834,Os 7422 ,0,Gelnica,Margecany,Nálepkovo,14,1614954106092,5,15,21,46
20.56151,48.95041,Os 7825 ,180,Spišská Nová Ves,Žilina,Košice,57,1614954390198,5,15,26,30
22.02501,48.40713,Os 8821 ,0,Dobrá,Košice,Čierna nad Tisou,8,1614955665729,5,15,47,45
21.00288,48.60123,R 816 GEMERAN,-240,Moldava nad Bodvou,Košice,Bratislava hlavná stanica,23,1614955831711,5,15,50,31
21.629827,48.61264,REX 1905 ,600,Čeľovce,Košice,Humenné,15,1614955951738,5,15,52,31
22.05519,48.95489,Os 9425 ,0,Dlhé nad Cirochou,Humenné,Stakčín,6,1614956565921,5,16,2,45
21.22393,48.85288,R 605 TATRAN,1200,Kysak,Bratislava hlavná stanica,Košice,20,1614957030952,5,16,10,30
21.22393,48.85288,R 605 TATRAN,1200,Kysak,Bratislava hlavná stanica,Košice,20,1614957046002,5,16,10,46
20.88621,48.92171,Os 7822 ,60,Krompachy,Košice,Poprad-Tatry,9,1614957210980,5,16,13,30
21.83458,48.67913,REX 1905 ,840,Bánovce nad Ondavou,Košice,Humenné,15,1614957331036,5,16,15,31
21.22393,48.85288,R 612 TATRAN,360,Kysak,Košice,Bratislava hlavná stanica,23,1614957436087,5,16,17,16
21.83458,48.67913,Os 9325 ,420,Bánovce nad Ondavou,Bánovce nad Ondavou,Veľké Kapušany,32,1614957826203,5,16,23,46
21.629827,48.61264,REX 1912 ,240,Čeľovce,Humenné,Košice,10,1614957991260,5,16,26,31
21.24601,48.7958,Os 8523 ,720,Kostoľany nad Hornádom,Lipany,Košice,18,1614958156275,5,16,29,16
21.67169,48.57716,Os 9024 ,0,Úpor,Trebišov,Michaľany,42,1614958171277,5,16,29,31
21.37178,48.62929,Os 8824 ,300,Nižná Myšľa,Čierna nad Tisou,Košice,25,1614958756503,5,16,39,16
21.22393,48.85288,Os 7825 ,240,Kysak,Žilina,Košice,57,1614958891611,5,16,41,31
21.29588,48.67004,REX 1965 ,780,Krásna nad Hornádom,Košice,Čierna nad Tisou,8,1614959551899,5,16,52,31
21.32044,49.04386,Os 9127 ,0,Kapušany pri Prešove,Prešov,Humenné,12,1614959851813,5,16,57,31
21.6262,48.52172,Os 8826 ,0,Michaľany,Čierna nad Tisou,Košice,25,1614959941889,5,16,59,1
21.6262,48.52172,Os 8826 ,0,Michaľany,Čierna nad Tisou,Košice,25,1614959986833,5,16,59,46
21.24601,48.7958,Os 8525 ,360,Kostoľany nad Hornádom,Lipany,Košice,18,1614961367220,5,17,22,47
21.32044,49.04386,Os 9224 ,-60,Kapušany pri Prešove,Bardejov,Prešov,16,1614961442187,5,17,24,2
21.42887,48.67311,Os 8826 ,300,Ruskov,Čierna nad Tisou,Košice,25,1614961862284,5,17,31,2
21.42887,48.67311,Os 8826 ,360,Ruskov,Čierna nad Tisou,Košice,25,1614961907345,5,17,31,47
20.52637,49.25529,Os 8328 ,360,Podolínec,Stará Ľubovňa,Poprad-Tatry,22,1614962312356,5,17,38,32
21.67319,48.89062,Os 9127 ,0,Vranov nad Topľou,Prešov,Humenné,12,1614962957589,5,17,49,17
21.91384,48.39032,REX 1965 ,540,Veľký Horeš,Košice,Čierna nad Tisou,8,1614963197597,5,17,53,17
22.05519,48.95489,Os 9428 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614963662723,5,18,1,2
22.05519,48.95489,Os 9428 ,0,Dlhé nad Cirochou,Stakčín,Humenné,5,1614963707768,5,18,1,47
21.01324,48.89469,Os 7829 ,60,Margecany,Poprad-Tatry,Košice,17,1614964352915,5,18,12,32
21.56926,48.98993,Os 9128 ,0,Čierne nad Topľou,Humenné,Prešov,3,1614965283156,5,18,28,3
21.26872,48.72291,Os 6428 ,300,Košice,Košice,Moldava nad Bodvou mesto,35,1614965688244,5,18,34,48
21.20295,49.04477,Os 8529 ,0,Veľký Šariš,Čirč,Košice,68,1614965883352,5,18,38,3
21.01324,48.89469,RR 764 TATRAN,720,Margecany,Košice,Trenčín,49,1614965913399,5,18,38,33
21.249126,48.983379,Os 8529 ,60,Prešov,Čirč,Košice,68,1614966528552,5,18,48,48
21.32044,49.04386,Os 9128 ,0,Kapušany pri Prešove,Humenné,Prešov,3,1614967068632,5,18,57,48
20.88565,48.82017,REX 823 ,0,Prakovce,Banská Bystrica,Margecany,69,1614967143633,5,18,59,3
20.88565,48.82017,Os 7428 ,300,Prakovce,Margecany,Nálepkovo,14,1614967233666,5,19,0,33
